5999
0.85	51.24988893	51.45486146
0.86	51.29289322	51.46326713
0.87	51.33868813	51.47384529
0.88	51.38709295	51.48652804
0.89	51.43791662	51.50127715
0.9	51.49095858	51.51803085
0.91	51.5460095	51.53672196
0.92	51.60285211	51.55729232
0.93	51.66126208	51.57961662
0.94	51.72100889	51.60364601
0.95	51.78185676	51.62926602
0.96	51.84356553	51.65637943
0.97	51.90589169	51.68487728
0.98	51.96858924	51.71464493
0.99	52.03141076	51.74556854
1	52.09410831	51.77752246
1.01	52.15643447	51.81037544
1.02	52.21814324	51.84400855
1.03	52.27899111	51.87826939
1.04	52.33873792	51.91304336
1.05	52.39714789	51.9481854
1.06	52.4539905	51.98356256
1.07	52.50904142	52.01901837
1.08	52.56208338	52.05442941
1.09	52.61290705	52.08964715
1.1	52.66131187	52.12454598
1.11	52.70710678	52.15897673
1.12	52.75011107	52.19280554
1.13	52.79015501	52.22590416
1.14	52.82708057	52.25814034
1.15	52.86074203	52.28938676
1.16	52.89100652	52.31952083
1.17	52.91775463	52.34842703
1.18	52.94088077	52.37599026
1.19	52.96029369	52.40209792
1.2	52.97591676	52.42665896
1.21	52.98768834	52.4495718
1.22	52.99556196	52.47074882
1.23	52.99950656	52.49010449
1.24	52.99950656	52.50756801
1.25	52.99556196	52.5230686
1.26	52.98768834	52.5365503
1.27	52.97591676	52.54795297
1.28	52.96029369	52.55724227
1.29	52.94088077	52.5643738
1.3	52.91775463	52.56932354
1.31	52.89100652	52.57205918
1.32	52.86074203	52.57258828
1.33	52.82708057	52.57092962
1.34	52.79015501	52.56706759
1.35	52.75011107	52.56101839
1.36	52.70710678	52.55280924
1.37	52.66131187	52.54247134
1.38	52.61290705	52.53004584
1.39	52.56208338	52.51558142
1.4	52.50904142	52.4991391
1.41	52.4539905	52.48078185
1.42	52.39714789	52.46058975
1.43	52.33873792	52.43862468
1.44	52.27899111	52.41499214
1.45	52.21814324	52.38978663
1.46	52.15643447	52.36309636
1.47	52.09410831	52.33503121
1.48	52.03141076	52.30569815
1.49	51.96858924	52.27521669
1.5	51.90589169	52.24370311
1.51	51.84356553	52.21128516
1.52	51.78185676	52.1780897
1.53	51.72100889	52.14424538
1.54	51.66126208	52.10988471
1.55	51.60285211	52.0751465
1.56	51.5460095	52.04016267
1.57	51.49095858	52.00507426
1.58	51.43791662	51.97001558
1.59	51.38709295	51.93511721
1.6	51.33868813	51.90053213
1.61	51.29289322	51.86638287
1.62	51.24988893	51.83280801
1.63	51.20984499	51.79993309
1.64	51.17291943	51.76789079
1.65	51.13925797	51.73680587
1.66	51.10899348	51.70679403
1.67	51.08224537	51.67797703
1.68	51.05911923	51.65045742
1.69	51.03970631	51.62435847
1.7	51.02408324	51.59977202
1.71	51.01231166	51.576793
1.72	51.00443804	51.55551323
1.73	51.00049344	51.53600255
1.74	51.00049344	51.51835501
1.75	51.00443804	51.50263109
1.76	51.01231166	51.48888544
1.77	51.02408324	51.47717999
1.78	51.03970631	51.46755038
1.79	51.05911923	51.46003527
1.8	51.08224537	51.45466616
1.81	51.10899348	51.45145809
1.82	51.13925797	51.45042536
1.83	51.17291943	51.45156714
1.84	51.20984499	51.45487468
1.85	51.24988893	51.46034259
1.86	51.29289322	51.467942
1.87	51.33868813	51.47763538
1.88	51.38709295	51.48939089
1.89	51.43791662	51.50316212
1.9	51.49095858	51.51888006
1.91	51.5460095	51.5365082
1.92	51.60285211	51.55596072
1.93	51.66126208	51.57715949
1.94	51.72100889	51.60001501
1.95	51.78185676	51.62444012
1.96	51.84356553	51.65034181
1.97	51.90589169	51.67761773
1.98	51.96858924	51.70615753
1.99	52.03141076	51.73584849
2	52.09410831	51.76657382
2.01	52.15643447	51.79820968
2.02	52.21814324	51.83063494
2.03	52.27899111	51.86372355
2.04	52.33873792	51.89733363
2.05	52.39714789	51.93134908
2.06	52.4539905	51.96562664
2.07	52.4539905	51.99698284
2.08	52.50904142	52.02749982
2.09	52.56208338	52.05829272
2.1	52.61290705	52.08951373
2.11	52.66131187	52.12100926
2.12	52.70710678	52.15253348
2.13	52.75011107	52.1838587
2.14	52.79015501	52.21478674
2.15	52.82708057	52.24513833
2.16	52.86074203	52.27474324
2.17	52.89100652	52.30345591
2.18	52.91775463	52.33113089
2.19	52.94088077	52.35763481
2.2	52.96029369	52.38285399
2.21	52.97591676	52.40666863
2.22	52.98768834	52.42897958
2.23	52.99556196	52.44968604
2.24	52.99950656	52.46871376
2.25	52.99950656	52.48595774
2.26	52.99556196	52.50136459
2.27	52.98768834	52.51486695
2.28	52.97591676	52.52639859
2.29	52.96029369	52.53591577
2.3	52.94088077	52.54337793
2.31	52.91775463	52.5487641
2.32	52.89100652	52.55204258
2.33	52.86074203	52.55320647
2.34	52.82708057	52.5522279
2.35	52.79015501	52.5491503
2.36	52.75011107	52.54396673
2.37	52.70710678	52.53668774
2.38	52.66131187	52.52735801
2.39	52.61290705	52.51600562
2.4	52.56208338	52.50266083
2.41	52.50904142	52.48740197
2.42	52.4539905	52.47027718
2.43	52.39714789	52.45135385
2.44	52.33873792	52.43070948
2.45	52.27899111	52.40842141
2.46	52.21814324	52.38457935
2.47	52.15643447	52.35927589
2.48	52.09410831	52.33261401
2.49	52.03141076	52.30469459
2.5	51.96858924	52.27562886
2.51	51.90589169	52.24553572
2.52	51.84356553	52.21452667
2.53	51.78185676	52.18271686
2.54	51.72100889	52.15024254
2.55	51.66126208	52.11722688
2.56	51.60285211	52.08380406
2.57	51.5460095	52.05009825
2.58	51.49095858	52.01624258
2.59	51.43791662	51.9823723
2.6	51.38709295	51.948617
2.61	51.33868813	51.91510815
2.62	51.29289322	51.88197824
2.63	51.24988893	51.8493543
2.64	51.20984499	51.81736554
2.65	51.17291943	51.78613522
2.66	51.13925797	51.75578769
2.67	51.10899348	51.72643822
2.68	51.08224537	51.69819976
2.69	51.05911923	51.671183
2.7	51.03970631	51.64550133
2.71	51.02408324	51.62123505
2.72	51.01231166	51.59848985
2.73	51.00443804	51.57735625
2.74	51.00049344	51.55790323
2.75	51.00049344	51.54021558
2.76	51.00443804	51.52436179
2.77	51.01231166	51.51039553
2.78	51.02408324	51.49837314
2.79	51.03970631	51.48834243
2.8	51.05911923	51.48034417
2.81	51.08224537	51.47440347
2.82	51.10899348	51.47054994
2.83	51.13925797	51.46877631
2.84	51.17291943	51.46909979
2.85	51.20984499	51.47151593
2.86	51.24988893	51.47601781
2.87	51.29289322	51.48259431
2.88	51.33868813	51.4911938
2.89	51.38709295	51.50179642
2.9	51.43791662	51.51435362
2.91	51.49095858	51.52881747
2.92	51.5460095	51.54513187
2.93	51.60285211	51.563229
2.94	51.66126208	51.58303712
2.95	51.72100889	51.60447289
2.96	51.78185676	51.62745483
2.97	51.84356553	51.65190023
2.98	51.90589169	51.6776982
2.99	51.96858924	51.70475445
3	52.03141076	51.7329456
3.01	52.09410831	51.76218436
3.02	52.15643447	51.79234804
3.03	52.21814324	51.82331378
3.04	52.27899111	51.85495625
3.05	52.33873792	51.8871594
3.06	52.39714789	51.91979569
3.07	52.4539905	51.95273049
3.08	52.50904142	51.98583888
3.09	52.56208338	52.0189905
3.1	52.61290705	52.05205305
3.11	52.66131187	52.08490122
3.12	52.70710678	52.11740378
3.13	52.75011107	52.14943496
3.14	52.79015501	52.18086332
3.15	52.82708057	52.21157659
3.16	52.86074203	52.24145041
3.17	52.89100652	52.27037034
3.18	52.91775463	52.2982163
3.19	52.94088077	52.32488951
3.2	52.96029369	52.35028978
3.21	52.97591676	52.37430684
3.22	52.98768834	52.39684454
3.23	52.99556196	52.41782515
3.24	52.99950656	52.43716776
3.25	52.99950656	52.45479558
3.26	52.99556196	52.47063822
3.27	52.98768834	52.48464294
3.28	52.97591676	52.49675101
3.29	52.96029369	52.50691937
3.3	52.94088077	52.51510439
3.31	52.91775463	52.52127748
3.32	52.89100652	52.52541776
3.33	52.86074203	52.52751181
3.34	52.82708057	52.52754644
3.35	52.79015501	52.52553397
3.36	52.75011107	52.52147218
3.37	52.70710678	52.5153866
3.38	52.66131187	52.50730953
3.39	52.61290705	52.49726373
3.4	52.56208338	52.48528711
3.41	52.50904142	52.47143604
3.42	52.4539905	52.4557619
3.43	52.39714789	52.43833285
3.44	52.33873792	52.41921049
3.45	52.27899111	52.39847547
3.46	52.21814324	52.37620622
3.47	52.15643447	52.35249995
3.48	52.09410831	52.32743858
3.49	52.03141076	52.30113609
3.5	51.96858924	52.27368305
3.51	51.90589169	52.24519523
3.52	51.84356553	52.21577825
3.53	51.78185676	52.18556115
3.54	51.72100889	52.15464851
3.55	51.66126208	52.12317523
3.56	51.60285211	52.0912489
3.57	51.5460095	52.05900722
3.58	51.49095858	52.02656815
3.59	51.43791662	51.99406499
3.6	51.38709295	51.9616239
3.61	51.33868813	51.92936846
3.62	51.29289322	51.89742981
3.63	51.24988893	51.8659261
3.64	51.20984499	51.83498531
3.65	51.17291943	51.80472657
3.66	51.13925797	51.77526884
3.67	51.10899348	51.74673672
3.68	51.08224537	51.71921092
3.69	51.05911923	51.69282117
3.7	51.03970631	51.66767744
3.71	51.02408324	51.64385416
3.72	51.01231166	51.62146372
3.73	51.00443804	51.60057972
3.74	51.00049344	51.58128396
3.75	51.00049344	51.5636518
3.76	51.00443804	51.54775279
3.77	51.01231166	51.53364351
3.78	51.02408324	51.52138658
3.79	51.03970631	51.5110199
3.8	51.05911923	51.50259253
3.81	51.08224537	51.49612
3.82	51.10899348	51.49163717
3.83	51.13925797	51.48915742
3.84	51.17291943	51.48868944
3.85	51.20984499	51.49023263
3.86	51.24988893	51.49378936
3.87	51.29289322	51.49931614
3.88	51.33868813	51.50680507
3.89	51.38709295	51.51622549
3.9	51.43791662	51.52753805
3.91	51.49095858	51.54070154
3.92	51.5460095	51.55566667
3.93	51.60285211	51.57236621
3.94	51.66126208	51.59072781
3.95	51.72100889	51.61068747
3.96	51.78185676	51.63215663
3.97	51.84356553	51.65505741
3.98	51.90589169	51.67929403
3.99	51.96858924	51.7047679
4	52.03141076	51.73138944
4.01	52.09410831	51.75905189
4.02	52.15643447	51.78763316
4.03	52.21814324	51.81703182
4.04	52.27899111	51.84713289
4.05	52.33873792	51.87781046
4.06	52.39714789	51.90894356
4.07	52.4539905	51.94041396
4.08	52.50904142	51.9721094
4.09	52.56208338	52.00387123
4.1	52.61290705	52.03561932
4.11	52.66131187	52.06719891
4.12	52.70710678	52.09849642
4.13	52.75011107	52.12938786
4.14	52.79015501	52.15975911
4.15	52.82708057	52.1894859
4.16	52.86074203	52.21845784
4.17	52.89100652	52.24655427
4.18	52.91775463	52.2736664
4.19	52.94088077	52.29969975
4.2	52.96029369	52.32453728
4.21	52.97591676	52.34808921
4.22	52.98768834	52.37027237
4.23	52.99556196	52.39099353
4.24	52.99950656	52.41018069
4.25	52.99950656	52.42775307
4.26	52.99556196	52.44364001
4.27	52.98768834	52.45779439
4.28	52.97591676	52.47014783
4.29	52.96029369	52.4806449
4.3	52.94088077	52.48928029
4.31	52.91775463	52.49599787
4.32	52.89100652	52.50077753
4.33	52.86074203	52.50360112
4.34	52.82708057	52.50445881
4.35	52.79015501	52.50335666
4.36	52.75011107	52.50028329
4.37	52.70710678	52.49527354
4.38	52.66131187	52.48834318
4.39	52.61290705	52.47951655
4.4	52.56208338	52.46882779
4.41	52.50904142	52.4563151
4.42	52.4539905	52.44203884
4.43	52.39714789	52.42606562
4.44	52.33873792	52.40844806
4.45	52.27899111	52.38925972
4.46	52.21814324	52.36857092
4.47	52.15643447	52.34647101
4.48	52.09410831	52.32304257
4.49	52.03141076	52.29838648
4.5	51.96858924	52.27259745
4.51	51.90589169	52.24577407
4.52	51.84356553	52.21801632
4.53	51.78185676	52.18945412
4.54	51.72100889	52.1601658
4.55	51.66126208	52.13029139
4.56	51.60285211	52.09994681
4.57	51.5460095	52.06924752
4.58	51.49095858	52.03831219
4.59	51.43791662	52.007268
4.6	51.38709295	51.97622963
4.61	51.33868813	51.94532523
4.62	51.29289322	51.91466937
4.63	51.24988893	51.88438639
4.64	51.20984499	51.85459211
4.65	51.17291943	51.82540234
4.66	51.13925797	51.79692488
4.67	51.10899348	51.76928857
4.68	51.08224537	51.74258247
4.69	51.05911923	51.71692037
4.7	51.03970631	51.69240151
4.71	51.02408324	51.66910422
4.72	51.01231166	51.64713346
4.73	51.00443804	51.6265696
4.74	51.00049344	51.60749542
4.75	51.00049344	51.58998312
4.76	51.00443804	51.57409514
4.77	51.01231166	51.55989785
4.78	51.02408324	51.54744481
4.79	51.03970631	51.53678043
4.8	51.05911923	51.52794441
4.81	51.08224537	51.52097859
4.82	51.10899348	51.51589381
4.83	51.13925797	51.51271486
4.84	51.17291943	51.5114626
4.85	51.20984499	51.51211626
4.86	51.24988893	51.51468198
4.87	51.29289322	51.51915098
4.88	51.33868813	51.52550668
4.89	51.38709295	51.53371974
4.9	51.43791662	51.54375028
4.91	51.49095858	51.55556246
4.92	51.5460095	51.56910431
4.93	51.60285211	51.58432884
4.94	51.66126208	51.60117257
4.95	51.72100889	51.61956537
4.96	51.78185676	51.63943806
4.97	51.84356553	51.66069732
4.98	51.90589169	51.68327582
4.99	51.96858924	51.70707697
5	52.03141076	51.73200485
5.01	52.09410831	51.75796195
5.02	52.15643447	51.7848473
5.03	52.21814324	51.81255182
5.04	52.27899111	51.84097246
5.05	52.33873792	51.8699866
5.06	52.39714789	51.89949372
5.07	52.4539905	51.92937162
5.08	52.50904142	51.95949711
5.09	52.56208338	51.98976264
5.1	52.61290705	52.02004873
5.11	52.66131187	52.05021579
5.12	52.70710678	52.08016601
5.13	52.75011107	52.10978324
5.14	52.79015501	52.13894966
5.15	52.82708057	52.16755159
5.16	52.86074203	52.19548327
5.17	52.89100652	52.2226194
5.18	52.91775463	52.24887758
5.19	52.94088077	52.27412695
5.2	52.96029369	52.2982887
5.21	52.97591676	52.32126423
5.22	52.98768834	52.34296856
5.23	52.99556196	52.36331679
5.24	52.99950656	52.38223495
5.25	52.99950656	52.39964925
5.26	52.99556196	52.4154782
5.27	52.98768834	52.42968861
5.28	52.97591676	52.44220422
5.29	52.96029369	52.45298484
5.3	52.94088077	52.46197857
5.31	52.91775463	52.46917613
5.32	52.89100652	52.47453901
5.33	52.86074203	52.4780523
5.34	52.82708057	52.47969687
5.35	52.79015501	52.47947067
5.36	52.75011107	52.47737752
5.37	52.70710678	52.47342755
5.38	52.66131187	52.4676338
5.39	52.61290705	52.46003078
5.4	52.56208338	52.45064171
5.41	52.50904142	52.43949318
5.42	52.4539905	52.42666553
5.43	52.39714789	52.41217879
5.44	52.33873792	52.39611263
5.45	52.27899111	52.37852018
5.46	52.21814324	52.35947366
5.47	52.15643447	52.33904981
5.48	52.09410831	52.31732525
5.49	52.03141076	52.29439691
5.5	51.96858924	52.27034411
5.51	51.90589169	52.24526971
5.52	51.84356553	52.21927446
5.53	51.78185676	52.19245172
5.54	51.72100889	52.16491166
5.55	51.66126208	52.13677011
5.56	51.60285211	52.10812627
5.57	51.5460095	52.07909024
5.58	51.49095858	52.04978349
5.59	51.43791662	52.02031542
5.6	51.38709295	51.99080781
5.61	51.33868813	51.96139025
5.62	51.29289322	51.93215128
5.63	51.24988893	51.90321674
5.64	51.20984499	51.87469741
5.65	51.17291943	51.84670542
5.66	51.13925797	51.81935061
5.67	51.10899348	51.79273772
5.68	51.08224537	51.76696904
5.69	51.05911923	51.7421473
5.7	51.03970631	51.71836792
5.71	51.02408324	51.69572175
5.72	51.01231166	51.67428507
5.73	51.00443804	51.65415764
5.74	51.00049344	51.63541312
5.75	51.00049344	51.61811771
5.76	51.00443804	51.60234255
5.77	51.01231166	51.5881406
5.78	51.02408324	51.57556778
5.79	51.03970631	51.56468107
5.8	51.05911923	51.55551271
5.81	51.08224537	51.54811576
5.82	51.10899348	51.54248002
5.83	51.13925797	51.53864597
5.84	51.17291943	51.53662638
5.85	51.20984499	51.53642688
5.86	51.24988893	51.53804461
5.87	51.29289322	51.54147284
5.88	51.33868813	51.54669425
5.89	51.38709295	51.5536873
5.9	51.43791662	51.56242493
5.91	51.49095858	51.5728671
5.92	51.5460095	51.58497744
5.93	51.60285211	51.59869736
5.94	51.66126208	51.61397397
5.95	51.72100889	51.63074918
5.96	51.78185676	51.64896295
5.97	51.84356553	51.66852835
5.98	51.90589169	51.68937378
5.99	51.96858924	51.71141593
6	52.03141076	51.73456358
6.01	52.09410831	51.75873041
6.02	52.15643447	51.78381996
6.03	52.21814324	51.80973429
6.04	52.27899111	51.83636372
6.05	52.33873792	51.86361334
6.06	52.39714789	51.89136801
6.07	52.4539905	51.91952392
6.08	52.50904142	51.94796847
6.09	52.56208338	51.97659
6.1	52.61290705	52.00527215
6.11	52.66131187	52.03391227
6.12	52.70710678	52.06239418
6.13	52.75011107	52.09060578
6.14	52.79015501	52.11843688
6.15	52.82708057	52.14578221
6.16	52.86074203	52.17253216
6.17	52.89100652	52.19857798
6.18	52.91775463	52.22382517
6.19	52.94088077	52.24817436
6.2	52.96029369	52.27153007
6.21	52.97591676	52.29380826
6.22	52.98768834	52.31492592
6.23	52.99556196	52.33478883
6.24	52.99950656	52.35332827
6.25	52.99950656	52.3704694
6.26	52.99556196	52.38614777
6.27	52.98768834	52.40030699
6.28	52.97591676	52.41289454
6.29	52.96029369	52.42386221
6.3	52.94088077	52.43316024
6.31	52.91775463	52.44075411
6.32	52.89100652	52.44663295
6.33	52.86074203	52.45075549
6.34	52.82708057	52.45312788
6.35	52.79015501	52.45373279
6.36	52.75011107	52.45257376
6.37	52.70710678	52.449645
6.38	52.66131187	52.44496782
6.39	52.61290705	52.4385676
6.4	52.56208338	52.4304767
6.41	52.50904142	52.42071369
6.42	52.4539905	52.40932648
6.43	52.39714789	52.39635771
6.44	52.33873792	52.38186103
6.45	52.27899111	52.36589195
6.46	52.21814324	52.3485254
6.47	52.15643447	52.32982684
6.48	52.09410831	52.30985838
6.49	52.03141076	52.2887152
6.5	51.96858924	52.26647478
6.51	51.90589169	52.24322599
6.52	51.84356553	52.21905822
6.53	51.78185676	52.19406849
6.54	51.72100889	52.16836023
6.55	51.66126208	52.14202937
6.56	51.60285211	52.11518275
6.57	51.5460095	52.087922
6.58	51.49095858	52.06035981
6.59	51.43791662	52.03260015
6.6	51.38709295	52.00475013
6.61	51.33868813	51.976924
6.62	51.29289322	51.94922488
6.63	51.24988893	51.92176907
6.64	51.20984499	51.89465364
6.65	51.17291943	51.8679825
6.66	51.13925797	51.84186995
6.67	51.10899348	51.81641541
6.68	51.08224537	51.79171326
6.69	51.05911923	51.76786294
6.7	51.03970631	51.74493985
6.71	51.02408324	51.72306812
6.72	51.01231166	51.70229877
6.73	51.00443804	51.68271638
6.74	51.00049344	51.66441533
6.75	51.00049344	51.64744251
6.76	51.00443804	51.63188651
6.77	51.01231166	51.6177834
6.78	51.02408324	51.60519964
6.79	51.03970631	51.59418497
6.8	51.05911923	51.5847856
6.81	51.08224537	51.57701211
6.82	51.10899348	51.57091399
6.83	51.13925797	51.56650139
6.84	51.17291943	51.56379682
6.85	51.20984499	51.56279937
6.86	51.24988893	51.5635336
6.87	51.29289322	51.56594904
6.88	51.33868813	51.57008044
6.89	51.38709295	51.57588511
6.9	51.43791662	51.58334492
6.91	51.49095858	51.59242954
6.92	51.5460095	51.60310021
6.93	51.60285211	51.61531866
6.94	51.66126208	51.62902377
6.95	51.72100889	51.64417071
6.96	51.78185676	51.66069379
6.97	51.84356553	51.67852783
6.98	51.90589169	51.69759353
6.99	51.96858924	51.717833
7	52.03141076	51.7391486
7.01	52.09410831	51.76146676
7.02	52.15643447	51.78469242
7.03	52.21814324	51.80873805
7.04	52.27899111	51.83350196
7.05	52.33873792	51.85889207
7.06	52.39714789	51.88480749
7.07	52.4539905	51.91114253
7.08	52.50904142	51.93780258
7.09	52.56208338	51.96467618
7.1	52.61290705	51.99165689
7.11	52.66131187	52.01864229
7.12	52.70710678	52.04551862
7.13	52.75011107	52.07219095
7.14	52.79015501	52.09856389
7.15	52.82708057	52.12451722
7.16	52.86074203	52.14996332
7.17	52.89100652	52.17479311
7.18	52.91775463	52.19891535
7.19	52.94088077	52.22223531
7.2	52.96029369	52.24466106
7.21	52.97591676	52.26611171
7.22	52.98768834	52.28649829
7.23	52.99556196	52.30575956
7.24	52.99950656	52.32379336
7.25	52.99950656	52.34054202
7.26	52.99556196	52.35594937
7.27	52.98768834	52.36995076
7.28	52.97591676	52.38249902
7.29	52.96029369	52.39354502
7.3	52.94088077	52.40303407
7.31	52.91775463	52.41094858
7.32	52.89100652	52.41725248
7.33	52.86074203	52.4219242
7.34	52.82708057	52.42494475
7.35	52.79015501	52.42631112
7.36	52.75011107	52.4260147
7.37	52.70710678	52.4240622
7.38	52.66131187	52.42045562
7.39	52.61290705	52.41522384
7.4	52.56208338	52.40838179
7.41	52.50904142	52.39995785
7.42	52.4539905	52.38999536
7.43	52.39714789	52.37852886
7.44	52.33873792	52.3656004
7.45	52.27899111	52.35126265
7.46	52.21814324	52.33558536
7.47	52.15643447	52.31862224
7.48	52.09410831	52.30044504
7.49	52.03141076	52.28112178
7.5	51.96858924	52.26073225
7.51	51.90589169	52.23935333
7.52	51.84356553	52.21707452
7.53	51.78185676	52.19398911
7.54	51.72100889	52.17017677
7.55	51.66126208	52.14573334
7.56	51.60285211	52.12076381
7.57	51.5460095	52.09536563
7.58	51.49095858	52.06963159
7.59	51.43791662	52.04366601
7.6	51.38709295	52.01757091
7.61	51.33868813	51.99144627
7.62	51.29289322	51.96539625
7.63	51.24988893	51.93952276
7.64	51.20984499	51.91392351
7.65	51.17291943	51.88870216
7.66	51.13925797	51.86395484
7.67	51.10899348	51.83977603
7.68	51.08224537	51.81626486
7.69	51.05911923	51.79350695
7.7	51.03970631	51.77158845
7.71	51.02408324	51.75060556
7.72	51.01231166	51.73062768
7.73	51.00443804	51.71172604
7.74	51.00049344	51.69399262
7.75	51.00049344	51.67747366
7.76	51.00443804	51.6622446
7.77	51.01231166	51.64836636
7.78	51.02408324	51.63588019
7.79	51.03970631	51.6248436
7.8	51.05911923	51.61528992
7.81	51.08224537	51.60726403
7.82	51.10899348	51.60078686
7.83	51.13925797	51.59587737
7.84	51.17291943	51.59256179
7.85	51.20984499	51.59086052
7.86	51.24988893	51.59075868
7.87	51.29289322	51.59227235
7.88	51.33868813	51.59535799
7.89	51.38709295	51.60002483
7.9	51.43791662	51.60625407
7.91	51.49095858	51.61401777
7.92	51.5460095	51.62328234
7.93	51.60285211	51.63401475
7.94	51.66126208	51.64616435
7.95	51.72100889	51.659687
7.96	51.78185676	51.6745275
7.97	51.84356553	51.69062099
7.98	51.90589169	51.70790594
7.99	51.96858924	51.72631141
8	52.03141076	51.74577385
8.01	52.09410831	51.76620716
8.02	52.15643447	51.78752595
8.03	52.21814324	51.80964866
8.04	52.27899111	51.83249386
8.05	52.33873792	51.85596489
8.06	52.39714789	51.87997466
8.07	52.4539905	51.90442108
8.08	52.50904142	51.92920943
8.09	52.56208338	51.95424697
8.1	52.61290705	51.9794325
8.11	52.66131187	52.00467228
8.12	52.70710678	52.02986494
8.13	52.75011107	52.05490913
8.14	52.79015501	52.07970886
8.15	52.82708057	52.10416735
8.16	52.86074203	52.12818729
8.17	52.89100652	52.15168368
8.18	52.91775463	52.17455839
8.19	52.94088077	52.19671868
8.2	52.96029369	52.21809468
8.21	52.97591676	52.23859149
8.22	52.98768834	52.25812784
8.23	52.99556196	52.27663458
8.24	52.99950656	52.29404234
8.25	52.99950656	52.31029429
8.26	52.99556196	52.32530706
8.27	52.98768834	52.33903332
8.28	52.97591676	52.35142478
8.29	52.96029369	52.36242902
8.3	52.94088077	52.37201096
8.31	52.91775463	52.38012208
8.32	52.89100652	52.38675182
8.33	52.86074203	52.39186117
8.34	52.82708057	52.39544064
8.35	52.79015501	52.39747909
8.36	52.75011107	52.39794884
8.37	52.70710678	52.39688838
8.38	52.66131187	52.39427995
8.39	52.61290705	52.39014512
8.4	52.56208338	52.38450055
8.41	52.50904142	52.37736991
8.42	52.4539905	52.36878697
8.43	52.39714789	52.35876879
8.44	52.33873792	52.34737647
8.45	52.27899111	52.33465152
8.46	52.21814324	52.32064209
8.47	52.15643447	52.3054057
8.48	52.09410831	52.28900025
8.49	52.03141076	52.27150558
8.5	51.96858924	52.25297747
8.51	51.90589169	52.23350057
8.52	51.84356553	52.21313358
8.53	51.78185676	52.1919809
8.54	51.72100889	52.17011183
8.55	51.66126208	52.14761306
8.56	51.60285211	52.12457457
8.57	51.5460095	52.10108977
8.58	51.49095858	52.07725312
8.59	51.43791662	52.05315417
8.6	51.38709295	52.02888728
8.61	51.33868813	52.0045478
8.62	51.29289322	51.98023646
8.63	51.24988893	51.95604332
8.64	51.20984499	51.93205829
8.65	51.17291943	51.90838062
8.66	51.13925797	51.88511395
8.67	51.10899348	51.86232194
8.68	51.08224537	51.84010077
8.69	51.05911923	51.81855375
8.7	51.03970631	51.79774601
8.71	51.02408324	51.77777378
8.72	51.01231166	51.75869981
8.73	51.00443804	51.74060707
8.74	51.00049344	51.72355311
8.75	51.00049344	51.70760888
8.76	51.00443804	51.69283519
